Data_Type,p,TargetType,Metric,Synth_Family,Pred_Family,same_family,n_clusters,estimate,std_error,conf_low,conf_high,p_boot
hierarchical,18,Categorical,Specificity,svm,bn,FALSE,5,0.0420286521635484,0.012372550846522544,0.01688372415810015,0.0668970448280164,4e-4
hierarchical,18,Categorical,Specificity,svm,cart,FALSE,5,-0.00913078083522326,0.0010836668749857105,-0.011245257545176779,-0.007006476033972297,4e-4
hierarchical,18,Categorical,Specificity,svm,parm,FALSE,5,0.050508014410914785,0.005852572874298024,0.038280021074689335,0.0606364224343718,4e-4
hierarchical,18,Categorical,Specificity,svm,svm,TRUE,5,0.021099499938264116,0.002134816338338737,0.01712696565190655,0.025072034224621682,4e-4
hierarchical,18,Continuous,MAE,cart,cart,TRUE,5,0,0,0,0,1
hierarchical,18,Continuous,MAE,cart,parm,FALSE,5,0.045353560895291814,0.011341520312755838,0.024743504284453714,0.06848957851822937,4e-4
hierarchical,18,Continuous,MAE,cart,svm,FALSE,5,0.09591294860314281,0.02478266299171599,0.05108333990445049,0.14818651130372523,4e-4
hierarchical,18,Continuous,MAE,parm,cart,FALSE,5,-0.13232078882727003,0.018306549787894685,-0.16640095472175823,-0.09824062293278181,4e-4
hierarchical,18,Continuous,MAE,parm,parm,TRUE,5,0.9058005268184077,0.017915019507266337,0.8677118374044395,0.9331146580471751,4e-4
hierarchical,18,Continuous,MAE,parm,svm,FALSE,5,0.7745385811333427,0.02540218723205165,0.7183420286629176,0.8118002701282689,4e-4
hierarchical,18,Continuous,MAE,svm,cart,FALSE,5,-0.013895106814181777,0.0012595330637221217,-0.01645986095939935,-0.011613289129521899,4e-4
hierarchical,18,Continuous,MAE,svm,parm,FALSE,5,0.5415983358534232,0.01840663455355562,0.5086180458800392,0.5802300078119529,4e-4
hierarchical,18,Continuous,MAE,svm,svm,TRUE,5,0.6897149505282911,0.026449870938047043,0.6391510234147325,0.7402788776418497,4e-4
hierarchical,18,Continuous,RMSE,cart,cart,TRUE,5,0,0,0,0,1
hierarchical,18,Continuous,RMSE,cart,parm,FALSE,5,0.10432902489770605,0.02471257821252054,0.05955504913520123,0.15484690170193133,4e-4
hierarchical,18,Continuous,RMSE,cart,svm,FALSE,5,0.20254169787899368,0.049903678252078185,0.10915342887032317,0.30385818893922306,4e-4
hierarchical,18,Continuous,RMSE,parm,cart,FALSE,5,-0.133521564966621,0.018361732833704535,-0.1678656571753619,-0.09917747275788007,4e-4
hierarchical,18,Continuous,RMSE,parm,parm,TRUE,5,0.8712982776864969,0.030439013677156464,0.8049763791636191,0.9181387949742554,4e-4
hierarchical,18,Continuous,RMSE,parm,svm,FALSE,5,0.7365448824664806,0.04213346281597869,0.6439378081635296,0.800215939577807,4e-4
hierarchical,18,Continuous,RMSE,svm,cart,FALSE,5,-0.022052053855071925,0.003007814050921527,-0.027577629620381,-0.016175624245124514,4e-4
hierarchical,18,Continuous,RMSE,svm,parm,FALSE,5,0.579706702163882,0.027309747178813484,0.5261764357325793,0.6290405642955214,4e-4
hierarchical,18,Continuous,RMSE,svm,svm,TRUE,5,0.7012905640559075,0.04059202654560566,0.6202092064742236,0.7729824847620013,4e-4
hierarchical,18,Continuous,R_squared,cart,cart,TRUE,5,0,0,0,0,1
hierarchical,18,Continuous,R_squared,cart,parm,FALSE,5,0.0384694724153802,0.01115530239332701,0.016891185172961575,0.06004775965779882,4e-4
hierarchical,18,Continuous,R_squared,cart,svm,FALSE,5,0.1579982534360694,0.04961378725535243,0.06035662393076772,0.2556398829413711,4e-4
hierarchical,18,Continuous,R_squared,parm,cart,FALSE,5,-0.24643122811080384,0.031928140889335196,-0.30639042121910604,-0.18647203500250162,4e-4
hierarchical,18,Continuous,R_squared,parm,parm,TRUE,5,0.9678875933046895,0.018758164616443924,0.9257899879424625,0.9927178676687293,4e-4
hierarchical,18,Continuous,R_squared,parm,svm,FALSE,5,0.871797054835455,0.0325007922530742,0.7982051069748427,0.9154437488788313,4e-4
hierarchical,18,Continuous,R_squared,svm,cart,FALSE,5,-0.0432682474670759,0.00572388447975552,-0.053752163576323835,-0.032222739886020126,4e-4
hierarchical,18,Continuous,R_squared,svm,parm,FALSE,5,0.48355443213864757,0.025105469114431168,0.4364581935822681,0.5329039932849073,4e-4
hierarchical,18,Continuous,R_squared,svm,svm,TRUE,5,0.8129962333269246,0.036121739208980194,0.7461033936716813,0.8886718198247842,4e-4
parametric,6,Categorical,Accuracy,bn,bn,TRUE,5,0.13057927991050278,0.011087494173341267,0.10748837881030009,0.14897154421814385,4e-4
parametric,6,Categorical,Accuracy,bn,cart,FALSE,5,0.0853689662551402,0.010460829670949212,0.06512455428246738,0.10478173085369284,4e-4
parametric,6,Categorical,Accuracy,bn,parm,FALSE,5,-0.0012705695520867236,3.014668525468461e-4,-0.0018654517614932673,-6.756873426801801e-4,4e-4
parametric,6,Categorical,Accuracy,bn,svm,FALSE,5,0.06966182368405058,0.010286677188684673,0.0496487403489168,0.0885720825288538,4e-4
parametric,6,Categorical,Accuracy,cart,bn,FALSE,5,0.06285803869031246,0.008506980447764592,0.046555962696414294,0.07843949424230837,4e-4
parametric,6,Categorical,Accuracy,cart,cart,TRUE,5,0.08151367068936931,0.010339184513892805,0.061595452549419234,0.10028097638676489,4e-4
parametric,6,Categorical,Accuracy,cart,parm,FALSE,5,-0.0029393947404799535,8.106554518394268e-4,-0.00454322873978564,-0.0014425602129094746,4e-4
parametric,6,Categorical,Accuracy,cart,svm,FALSE,5,0.06858236364961838,0.010015799973281232,0.049375991833482194,0.08768853452494474,4e-4
parametric,6,Categorical,Accuracy,parm,bn,FALSE,5,0.06916299405888171,0.007884363634426465,0.052676629654642114,0.0827826158325673,4e-4
parametric,6,Categorical,Accuracy,parm,cart,FALSE,5,0.06364306660563644,0.009738612019267399,0.04476177713306578,0.08223999047487472,4e-4
parametric,6,Categorical,Accuracy,parm,parm,TRUE,5,-1.0073123969639071e-4,5.0567404129595306e-5,-2.0706477121196592e-4,-1.6222114154424244e-5,0.0212
parametric,6,Categorical,Accuracy,parm,svm,FALSE,5,0.06518443208913098,0.010098654802776769,0.045735055851915174,0.08377121809444807,4e-4
parametric,6,Categorical,Accuracy,svm,bn,FALSE,5,-0.017249050147145922,0.0234844000654643,-0.056500511194516746,0.0310435575412861,0.4536
parametric,6,Categorical,Accuracy,svm,cart,FALSE,5,0.08291029879240565,0.009975554148740249,0.061866812510017036,0.10100317012324835,4e-4
parametric,6,Categorical,Accuracy,svm,parm,FALSE,5,-0.13933064768375727,0.010565092716165307,-0.1566009527603865,-0.1177724645322691,4e-4
parametric,6,Categorical,Accuracy,svm,svm,TRUE,5,-5.495053205805437e-4,0.00565383273352929,-0.011903470410318214,0.00927283317909424,0.9872
parametric,6,Categorical,F1,bn,bn,TRUE,5,0.1717600322902521,0.017652740439018804,0.13742252656326237,0.20520383819358207,4e-4
parametric,6,Categorical,F1,bn,cart,FALSE,5,0.10412464845987007,0.01695174978664943,0.07866727135377033,0.14090793946488148,4e-4
parametric,6,Categorical,F1,bn,parm,FALSE,5,-0.010960466568130803,0.009990767178476299,-0.03126551824704119,0.008087238086832739,0.2748
parametric,6,Categorical,F1,bn,svm,FALSE,5,0.08702008982267725,0.016547393384286995,0.06031379741804536,0.12280317703933523,4e-4
parametric,6,Categorical,F1,cart,bn,FALSE,5,0.0766387659143497,0.01067073300836831,0.05597358093917393,0.0973039508895255,4e-4
parametric,6,Categorical,F1,cart,cart,TRUE,5,0.11717273457600969,0.015315504255583453,0.09086433620641769,0.15085412477525217,4e-4
parametric,6,Categorical,F1,cart,parm,FALSE,5,-0.00791500682578496,0.008176934760648456,-0.021473463702512335,0.009624823935372673,0.3468
parametric,6,Categorical,F1,cart,svm,FALSE,5,0.09457297775966222,0.012649349342574999,0.07296511151225352,0.11905461930276387,4e-4
parametric,6,Categorical,F1,parm,bn,FALSE,5,0.09019882940525048,0.009612962433536562,0.07166445953093946,0.1087331992795615,4e-4
parametric,6,Categorical,F1,parm,cart,FALSE,5,0.08290451726522542,0.011750403096137677,0.062129545960326986,0.10804768746468124,4e-4
parametric,6,Categorical,F1,parm,parm,TRUE,5,-0.003553795037768698,0.0039240289976772,-0.012266051874290508,0.0026773043853048823,0.4164
parametric,6,Categorical,F1,parm,svm,FALSE,5,0.08557995844683017,0.013855580215158196,0.059876153550219455,0.1125330272795443,4e-4
parametric,6,Categorical,F1,svm,bn,FALSE,5,-0.0071846162453030145,0.0277463515746904,-0.059255697984270043,0.046500551612567984,0.7832
parametric,6,Categorical,F1,svm,cart,FALSE,5,0.12291380112821791,0.012475546544464918,0.1044719189817738,0.1509718285846823,4e-4
parametric,6,Categorical,F1,svm,parm,FALSE,5,-0.14930305868002228,0.009810044306808175,-0.169045883935935,-0.13098807925450645,4e-4
parametric,6,Categorical,F1,svm,svm,TRUE,5,0.03251928092348851,0.013699607042919325,0.005897646342801715,0.05880927216890729,0.0188
parametric,6,Categorical,Specificity,bn,bn,TRUE,5,0.049930425096221975,0.019929899585510034,0.007148893600098691,0.09049584815762152,0.0088
parametric,6,Categorical,Specificity,bn,cart,FALSE,5,0.03605489782495069,0.007611501140829773,0.02198482426747205,0.050669618173587096,4e-4
parametric,6,Categorical,Specificity,bn,parm,FALSE,5,-0.0019933855287498506,4.0448651233669305e-4,-0.0028139833998000277,-0.0012590075938374904,4e-4
parametric,6,Categorical,Specificity,bn,svm,FALSE,5,0.02892768114582768,0.006732142228087513,0.016335340324467963,0.0415200219671874,4e-4
parametric,6,Categorical,Specificity,cart,bn,FALSE,5,0.03631897374614143,0.014299347329049857,0.015125304319086496,0.06880195501398455,4e-4
parametric,6,Categorical,Specificity,cart,cart,TRUE,5,0.03409606459710207,0.007331528090672788,0.01993234850570727,0.04825978068849688,4e-4
parametric,6,Categorical,Specificity,cart,parm,FALSE,5,-0.005396291297152249,0.0014184883675395197,-0.00817334983601237,-0.0026192327582921287,4e-4
parametric,6,Categorical,Specificity,cart,svm,FALSE,5,0.02866112830359944,0.0063107402634671505,0.016641694040368395,0.04068056256683049,4e-4
parametric,6,Categorical,Specificity,parm,bn,FALSE,5,0.03138204937215298,0.01028165442197021,0.012160821702190336,0.05316902221396509,4e-4
parametric,6,Categorical,Specificity,parm,cart,FALSE,5,0.026381495399419346,0.0075199661010429755,0.012260193543784286,0.0404512137503046,4e-4
parametric,6,Categorical,Specificity,parm,parm,TRUE,5,-0.0012642558702024565,0.0022543046345397696,-0.006448005012146204,0.0027014401070375492,0.5492
parametric,6,Categorical,Specificity,parm,svm,FALSE,5,0.025278932144547798,0.0062380719674260355,0.013283806344237432,0.03727405794485816,4e-4
parametric,6,Categorical,Specificity,svm,bn,FALSE,5,0.014269476727457743,0.021650177609345258,-0.023301892693243294,0.06348211607644953,0.5516
parametric,6,Categorical,Specificity,svm,cart,FALSE,5,0.03832503000372031,0.0074865691608969,0.02508819861075478,0.053940304940332154,4e-4
parametric,6,Categorical,Specificity,svm,parm,FALSE,5,-0.07254834039694572,0.008318720519102606,-0.08808378452860291,-0.05570224654988056,4e-4
parametric,6,Categorical,Specificity,svm,svm,TRUE,5,-2.3717334307994455e-4,0.009820124507673701,-0.020120014505879524,0.018207896486773893,0.9888
parametric,6,Continuous,MAE,cart,cart,TRUE,5,0.08319343043701581,0.010823389667527333,0.06199438248365956,0.10439247839037206,4e-4
parametric,6,Continuous,MAE,cart,parm,FALSE,5,-3.327186395613513e-4,1.4970591095521014e-4,-6.394099875952452e-4,-5.408159686162891e-5,4e-4
parametric,6,Continuous,MAE,cart,svm,FALSE,5,0.05416878990268791,0.008632605311914524,0.03725932244735888,0.07107825735801694,4e-4
parametric,6,Continuous,MAE,parm,cart,FALSE,5,0.0404252063180836,0.011013638690086293,0.019033202465545854,0.06181721017062135,4e-4
parametric,6,Continuous,MAE,parm,parm,TRUE,5,0,0,0,0,1
parametric,6,Continuous,MAE,parm,svm,FALSE,5,0.04458393268317809,0.009023150673455545,0.026759257598464894,0.06240860776789128,4e-4
parametric,6,Continuous,MAE,svm,cart,FALSE,5,0.1578123614314583,0.020998757501989148,0.12383210109049443,0.2058291383259202,4e-4
parametric,6,Continuous,MAE,svm,parm,FALSE,5,-0.2075013858336223,0.02775930788754946,-0.26084923297009377,-0.15532596767937706,4e-4
parametric,6,Continuous,MAE,svm,svm,TRUE,5,-0.10344622035651208,0.025780090739670147,-0.15138676668273293,-0.0555056740302912,4e-4
parametric,6,Continuous,RMSE,cart,cart,TRUE,5,0.08449076711478656,0.010044712766261893,0.06445117456742436,0.10382239216740756,4e-4
parametric,6,Continuous,RMSE,cart,parm,FALSE,5,-2.9667702634434968e-5,2.4669560609499578e-5,-8.548583689729513e-5,0,0.1576
parametric,6,Continuous,RMSE,cart,svm,FALSE,5,0.061989797341965906,0.005234289331566433,0.05149187064659931,0.07191561214629903,4e-4
parametric,6,Continuous,RMSE,parm,cart,FALSE,5,0.04047809923105645,0.010214173112853508,0.020808180347641127,0.06014801811447176,4e-4
parametric,6,Continuous,RMSE,parm,parm,TRUE,5,0,0,0,0,1
parametric,6,Continuous,RMSE,parm,svm,FALSE,5,0.05063062383947106,0.007495357096687382,0.036002299742663606,0.06438421389178772,4e-4
parametric,6,Continuous,RMSE,svm,cart,FALSE,5,0.15990178715032372,0.021823422871662067,0.12590147467834276,0.209916441799635,4e-4
parametric,6,Continuous,RMSE,svm,parm,FALSE,5,-0.15806080035614686,0.026095699836349625,-0.20772998547764754,-0.10839161523464619,4e-4
parametric,6,Continuous,RMSE,svm,svm,TRUE,5,-0.04551401428292129,0.0322116755302677,-0.1097409193732382,0.015567995689003564,0.1716
parametric,6,Continuous,R_squared,cart,cart,TRUE,5,0.14875988396768125,0.018161287244193674,0.11365396576130246,0.18386580217406,4e-4
parametric,6,Continuous,R_squared,cart,parm,FALSE,5,-7.91608800056561e-5,5.4923432088741274e-5,-2.0585610738367512e-4,0,0.1576
parametric,6,Continuous,R_squared,cart,svm,FALSE,5,0.1200944312672077,0.00919239225226859,0.1019381172448326,0.13751908580890704,4e-4
parametric,6,Continuous,R_squared,parm,cart,FALSE,5,0.0707890653115746,0.01836092313943257,0.03474691983304661,0.10683121079010259,4e-4
parametric,6,Continuous,R_squared,parm,parm,TRUE,5,0,0,0,0,1
parametric,6,Continuous,R_squared,parm,svm,FALSE,5,0.09785852740186143,0.013335888942080853,0.07224486046366894,0.12235929146931544,4e-4
parametric,6,Continuous,R_squared,svm,cart,FALSE,5,0.2895992341755085,0.03472619821559681,0.23542096464366605,0.3685724554810592,4e-4
parametric,6,Continuous,R_squared,svm,parm,FALSE,5,-0.268225011263768,0.03852970144477869,-0.34312337414915406,-0.193326648378382,4e-4
parametric,6,Continuous,R_squared,svm,svm,TRUE,5,-0.059074199547548015,0.05196682872919346,-0.15901003541131514,0.03849418219968843,0.2984
parametric,12,Categorical,Accuracy,bn,bn,TRUE,5,0.15323674589996503,0.018585992607955175,0.11772263947113766,0.18875085232879238,4e-4
parametric,12,Categorical,Accuracy,bn,cart,FALSE,5,0.08682897707803464,0.0067867531323183355,0.07441388340370048,0.09976885696095988,4e-4
parametric,12,Categorical,Accuracy,bn,parm,FALSE,5,-0.0025927721596870614,9.380716860318051e-4,-0.0045827358618726,-8.672950641486062e-4,4e-4
parametric,12,Categorical,Accuracy,bn,svm,FALSE,5,0.04548886718145833,0.0029430688109978254,0.039993090431112335,0.051614537229896625,4e-4
parametric,12,Categorical,Accuracy,cart,bn,FALSE,5,0.05129898025987271,0.006539562960752918,0.03977463262936173,0.06549319666934829,4e-4
parametric,12,Categorical,Accuracy,cart,cart,TRUE,5,0.07229101065401532,0.006032731089610793,0.06129285755250266,0.08328916375552797,4e-4
parametric,12,Categorical,Accuracy,cart,parm,FALSE,5,-4.1254698464179135e-4,1.7740359079320905e-4,-7.600107060858082e-4,-7.445937460765902e-5,0.0012
parametric,12,Categorical,Accuracy,cart,svm,FALSE,5,0.047412554328105164,0.004879388019633896,0.03892399743803264,0.056602769104758796,4e-4
parametric,12,Categorical,Accuracy,parm,bn,FALSE,5,0.041523990475538744,0.005484460788915657,0.03134095172790583,0.05248910380735748,4e-4
parametric,12,Categorical,Accuracy,parm,cart,FALSE,5,0.03851696540552695,0.0030765222167749243,0.03256637252127518,0.04422471258623521,4e-4
parametric,12,Categorical,Accuracy,parm,parm,TRUE,5,0,0,0,0,1
parametric,12,Categorical,Accuracy,parm,svm,FALSE,5,0.03807778947558765,0.004159133434241642,0.03010429112533138,0.046051287825843924,4e-4
parametric,12,Categorical,Accuracy,svm,bn,FALSE,5,0.04069243303986329,0.0191157674564506,0.0026693128328422284,0.07615613217639969,0.0364
parametric,12,Categorical,Accuracy,svm,cart,FALSE,5,0.058281004700215654,0.00936821868010927,0.04265044810699854,0.07756318540410109,4e-4
parametric,12,Categorical,Accuracy,svm,parm,FALSE,5,-0.020724139933006362,0.01122140958315919,-0.04321178182290081,-4.502842009684708e-4,0.0016
parametric,12,Categorical,Accuracy,svm,svm,TRUE,5,0.03234955988188969,0.008572909290362508,0.01615604703139772,0.04854307273238167,4e-4
parametric,12,Categorical,F1,bn,bn,TRUE,5,0.18939623311154957,0.017683363835658578,0.15736319028107218,0.2219968727007572,4e-4
parametric,12,Categorical,F1,bn,cart,FALSE,5,0.10024358675319607,0.007323166800908199,0.08485537829476464,0.11388055306277758,4e-4
parametric,12,Categorical,F1,bn,parm,FALSE,5,-0.0020904742688409297,0.0011099221364161528,-0.0046062454352337225,-4.969913702880735e-4,0.0012
parametric,12,Categorical,F1,bn,svm,FALSE,5,0.056035828411404656,0.002166298961368798,0.052033055353332976,0.06032630978709908,4e-4
parametric,12,Categorical,F1,cart,bn,FALSE,5,0.06478372095904485,0.007746407324417761,0.05263249721686355,0.08185357805205443,4e-4
parametric,12,Categorical,F1,cart,cart,TRUE,5,0.09328974157829087,0.007098730691887214,0.07824247339756941,0.10504912831024975,4e-4
parametric,12,Categorical,F1,cart,parm,FALSE,5,-8.934761393098847e-4,2.2509679418877243e-4,-0.0012946463011362826,-4.5320608829024333e-4,4e-4
parametric,12,Categorical,F1,cart,svm,FALSE,5,0.06251353333909322,0.0036942493709256037,0.05569242224392033,0.06935440223893072,4e-4
parametric,12,Categorical,F1,parm,bn,FALSE,5,0.047364019030062994,0.005901431751028696,0.03458400933754517,0.058020029330903014,4e-4
parametric,12,Categorical,F1,parm,cart,FALSE,5,0.04457508408969689,0.001683141559155155,0.04095498567099488,0.04751367215522059,4e-4
parametric,12,Categorical,F1,parm,parm,TRUE,5,0,0,0,0,1
parametric,12,Categorical,F1,parm,svm,FALSE,5,0.04531337520095499,0.0031829642912179733,0.03841729658758375,0.050908417230552123,4e-4
parametric,12,Categorical,F1,svm,bn,FALSE,5,0.0352474972267098,0.022658636885070513,-0.009044155572305812,0.07713557211145856,0.1308
parametric,12,Categorical,F1,svm,cart,FALSE,5,0.07243418240418477,0.011438417935087979,0.04891198154265428,0.0935855209648264,4e-4
parametric,12,Categorical,F1,svm,parm,FALSE,5,-0.020556647894972212,0.01099477667192874,-0.04170937837213801,-5.047438263615556e-4,0.0016
parametric,12,Categorical,F1,svm,svm,TRUE,5,0.04363660706498369,0.009180154708584692,0.0258661346714904,0.06140707945847699,4e-4
parametric,12,Categorical,Specificity,bn,bn,TRUE,5,0.055698020802865414,0.002931698522749238,0.050122545607419106,0.06144416444064158,4e-4
parametric,12,Categorical,Specificity,bn,cart,FALSE,5,0.031174743326393462,0.0019069509576533107,0.027430895812456585,0.034795806771574116,4e-4
parametric,12,Categorical,Specificity,bn,parm,FALSE,5,-0.0014020949094579545,2.746414015002175e-4,-0.0018453388801791704,-8.273364308583749e-4,4e-4
parametric,12,Categorical,Specificity,bn,svm,FALSE,5,0.01964540643770693,0.0018310359416325746,0.01616214702567582,0.023308843124959917,4e-4
parametric,12,Categorical,Specificity,cart,bn,FALSE,5,0.021496848582531595,0.0029868669918173777,0.015213163450841331,0.026870054600175428,4e-4
parametric,12,Categorical,Specificity,cart,cart,TRUE,5,0.03147655881362234,0.0010578196568240173,0.02925734776566255,0.03318225600606911,4e-4
parametric,12,Categorical,Specificity,cart,parm,FALSE,5,-8.033578919646771e-5,4.4800695273501044e-4,-6.933685226723085e-4,9.295857605379802e-4,0.6356
parametric,12,Categorical,Specificity,cart,svm,FALSE,5,0.021342341973452004,0.0013055692734549372,0.018863565874727335,0.023821118072176673,4e-4
parametric,12,Categorical,Specificity,parm,bn,FALSE,5,0.01426257986696974,0.0020673003883313963,0.01010532053879394,0.018023851587049177,4e-4
parametric,12,Categorical,Specificity,parm,cart,FALSE,5,0.018350806157003484,0.0019241858823554026,0.014626704812471606,0.02210109821262158,4e-4
parametric,12,Categorical,Specificity,parm,parm,TRUE,5,9.022674560477133e-4,7.98856887424117e-4,0,0.00270680236814314,0.6536
parametric,12,Categorical,Specificity,parm,svm,FALSE,5,0.01610404344543441,0.001987436644065443,0.012446813123129149,0.019761273767739673,4e-4
parametric,12,Categorical,Specificity,svm,bn,FALSE,5,0.004074841790511858,0.010327393820007736,-0.015670469756533443,0.02382015333755716,0.6308
parametric,12,Categorical,Specificity,svm,cart,FALSE,5,0.021016304538601233,0.00443182090350657,0.012393302772626378,0.02963930630457609,4e-4
parametric,12,Categorical,Specificity,svm,parm,FALSE,5,-0.02270358505837806,0.011399076310668652,-0.04718445533826611,-0.003066594933267212,0.0016
parametric,12,Categorical,Specificity,svm,svm,TRUE,5,5.139457994484969e-4,0.010463062154477716,-0.02276548180845815,0.016209351669610787,0.8764
parametric,12,Continuous,MAE,cart,cart,TRUE,5,0.3960037288161955,0.11864154289230082,0.17780182961864624,0.6390460120450033,4e-4
parametric,12,Continuous,MAE,cart,parm,FALSE,5,-0.004540138348555322,0.0017924482023934862,-0.00783815683631768,-0.001244950908063053,4e-4
parametric,12,Continuous,MAE,cart,svm,FALSE,5,0.24364215307069237,0.11592289927177454,0.07979397307675351,0.49328819159820564,4e-4
parametric,12,Continuous,MAE,parm,cart,FALSE,5,0.028134915535761973,0.012164547537318906,0.004187523134751148,0.0520823079367728,0.0012
parametric,12,Continuous,MAE,parm,parm,TRUE,5,0,0,0,0,1
parametric,12,Continuous,MAE,parm,svm,FALSE,5,0.037748460661646374,0.01371195068351762,0.010280666749737889,0.06521625457355486,4e-4
parametric,12,Continuous,MAE,svm,cart,FALSE,5,0.20071928682039783,0.18608038249691025,-0.17316875472686633,0.574607328367662,0.2512
parametric,12,Continuous,MAE,svm,parm,FALSE,5,-0.015073715364749385,0.0020753748211554076,-0.01984331058512711,-0.011642744701345796,4e-4
parametric,12,Continuous,MAE,svm,svm,TRUE,5,0.19939850432693967,0.12813174445224743,-0.009774997193403459,0.4734590739405795,0.0972
parametric,12,Continuous,RMSE,cart,cart,TRUE,5,0.40062814714344686,0.12011017745257725,0.1789348591927021,0.6457544707242149,4e-4
parametric,12,Continuous,RMSE,cart,parm,FALSE,5,-0.0026795002237920626,0.0011412075469156102,-0.004946645872232832,-4.123545753512925e-4,0.0184
parametric,12,Continuous,RMSE,cart,svm,FALSE,5,0.27025064938222665,0.12381880716175833,0.0818818493497382,0.5271546725600911,4e-4
parametric,12,Continuous,RMSE,parm,cart,FALSE,5,0.028106515783632893,0.012033161654080476,0.004428668111388137,0.05178436345587765,4e-4
parametric,12,Continuous,RMSE,parm,parm,TRUE,5,0,0,0,0,1
parametric,12,Continuous,RMSE,parm,svm,FALSE,5,0.0399359083708058,0.013544475197127023,0.013029723776011207,0.0668420929656004,4e-4
parametric,12,Continuous,RMSE,svm,cart,FALSE,5,0.2034298243621011,0.18348387076425224,-0.1654810473357634,0.5723406960599656,0.2272
parametric,12,Continuous,RMSE,svm,parm,FALSE,5,-0.018604755624309844,0.005559985077773729,-0.029574439700386375,-0.008292094463369258,4e-4
parametric,12,Continuous,RMSE,svm,svm,TRUE,5,0.23430527365966614,0.13191090874803346,0.019576052445806433,0.5095192345110273,0.0352
parametric,12,Continuous,R_squared,cart,cart,TRUE,5,0.43873631928699397,0.09429622742521883,0.2617299216224476,0.6221706914500291,4e-4
parametric,12,Continuous,R_squared,cart,parm,FALSE,5,-0.005510125550246641,0.002354569754450427,-0.010174288767732097,-8.459623327611847e-4,0.0184
parametric,12,Continuous,R_squared,cart,svm,FALSE,5,0.3782261400773003,0.13775826958758483,0.15480739836868473,0.6547257563441705,4e-4
parametric,12,Continuous,R_squared,parm,cart,FALSE,5,0.041225784783410324,0.01883774438826744,0.005273258237461817,0.0795901503924359,4e-4
parametric,12,Continuous,R_squared,parm,parm,TRUE,5,0,0,0,0,1
parametric,12,Continuous,R_squared,parm,svm,FALSE,5,0.07089705368299104,0.02653152927584707,0.017831579191005233,0.12396252817497684,4e-4
parametric,12,Continuous,R_squared,svm,cart,FALSE,5,0.2067592647620856,0.18009539358095752,-0.1462623764450478,0.5536160217087197,0.2272
parametric,12,Continuous,R_squared,svm,parm,FALSE,5,-0.036640487617043443,0.010889492886324027,-0.05860104593227476,-0.016574973578019486,4e-4
parametric,12,Continuous,R_squared,svm,svm,TRUE,5,0.320965022204306,0.1511149751524568,0.058650559486785464,0.6216223755770102,0.0072
parametric,18,Categorical,Accuracy,bn,bn,TRUE,5,0.19954796694447305,0.01334280202346299,0.17768601859638578,0.22842935317269392,4e-4
parametric,18,Categorical,Accuracy,bn,cart,FALSE,5,0.12921099923443122,0.008816529493682895,0.11324934768756643,0.14865275317271395,4e-4
parametric,18,Categorical,Accuracy,bn,parm,FALSE,5,-0.0053256128137676275,2.6637239551349713e-4,-0.005840171391503947,-0.004811054236031309,4e-4
parametric,18,Categorical,Accuracy,bn,svm,FALSE,5,0.055470676868565445,0.005159511188514863,0.045410785783256545,0.06464914910934613,4e-4
parametric,18,Categorical,Accuracy,cart,bn,FALSE,5,0.09228673670186469,0.006984329614602059,0.07947371766463808,0.10548576658816526,4e-4
parametric,18,Categorical,Accuracy,cart,cart,TRUE,5,0.11279968709049515,0.008330338040652394,0.09661436526582737,0.12898500891516293,4e-4
parametric,18,Categorical,Accuracy,cart,parm,FALSE,5,-9.564318453952313e-4,3.7382498244453017e-4,-0.0016696074138952389,-2.728719051375853e-4,4e-4
parametric,18,Categorical,Accuracy,cart,svm,FALSE,5,0.060724019388928935,0.005976904632156521,0.04864784924996125,0.07132542933508298,4e-4
parametric,18,Categorical,Accuracy,parm,bn,FALSE,5,0.052930926173854614,0.006400875242765053,0.03814181766266783,0.06238683661922516,4e-4
parametric,18,Categorical,Accuracy,parm,cart,FALSE,5,0.05198068681952601,0.007727732910902303,0.03535789845234436,0.06595420813475247,4e-4
parametric,18,Categorical,Accuracy,parm,parm,TRUE,5,-9.427901735146478e-5,8.389759363725502e-5,-2.8283705205439435e-4,0,0.6524
parametric,18,Categorical,Accuracy,parm,svm,FALSE,5,0.04875837496094291,0.006006983156748003,0.037179867953781476,0.05948227019693113,4e-4
parametric,18,Categorical,Accuracy,svm,bn,FALSE,5,0.07849181360562302,0.025572264343629185,0.025583810685485833,0.12624820988129984,0.0016
parametric,18,Categorical,Accuracy,svm,cart,FALSE,5,0.08225654390409315,0.009342427794913198,0.06487924920405344,0.10133984961209624,4e-4
parametric,18,Categorical,Accuracy,svm,parm,FALSE,5,-0.012965394048424358,0.009793300437749366,-0.035153768013869456,-3.6706371928114657e-4,0.0016
parametric,18,Categorical,Accuracy,svm,svm,TRUE,5,0.04840153877131403,0.012445969835407187,0.02248672793660158,0.06942334461612835,0.0016
parametric,18,Categorical,F1,bn,bn,TRUE,5,0.2239551702146103,0.01657830720677094,0.19741307154249765,0.26028275951210966,4e-4
parametric,18,Categorical,F1,bn,cart,FALSE,5,0.13414445844509465,0.011316954665705254,0.11674412790916822,0.15801953068499253,4e-4
