Data_Type,p,mc,TargetType,Target,Metric,Synthesis_Model,Synth_Family,matched_rel_orig,matched_delta,off_diagonal_delta,n_off_diagonal,diagonal_advantage,ceiling_constrained
parametric,12,4,Categorical,C4,Accuracy,parmlinsyn,parm,1,0,0.04262800422658886,3,-0.04262800422658886,TRUE
parametric,12,4,Categorical,C4,Accuracy,svmlinsyn,svm,0.9474540562959454,0.04947581260222733,0.03684646083111433,3,0.012629351771113004,FALSE
parametric,12,4,Categorical,C4,F1,bnlinsyn,bn,0.850123494566925,0.13488534643190397,0.04067377306165437,3,0.0942115733702496,FALSE
parametric,12,4,Categorical,C4,F1,cartlinsyn,cart,0.9120846896413961,0.0724832429934151,0.04261248570095243,3,0.029870757292462677,FALSE
parametric,12,4,Categorical,C4,F1,parmlinsyn,parm,1,0,0.04509001780078706,3,-0.04509001780078706,TRUE
parametric,12,4,Categorical,C4,F1,svmlinsyn,svm,0.9410834030825512,0.05755412614111366,0.026024684083613,3,0.03152944205750066,FALSE
parametric,12,4,Categorical,C4,Specificity,bnlinsyn,bn,0.919663297318755,0.06969742085535051,0.028084303523022793,3,0.04161311733232771,FALSE
parametric,12,4,Categorical,C4,Specificity,cartlinsyn,cart,0.9454192764748489,0.04955294244253343,0.030759260208929332,3,0.018793682233604097,FALSE
parametric,12,4,Categorical,C4,Specificity,parmlinsyn,parm,1,0,0.025831713016996185,3,-0.025831713016996185,TRUE
parametric,12,4,Categorical,C4,Specificity,svmlinsyn,svm,0.9579432821182096,-0.03647491769248605,-0.025038065904911637,3,-0.011436851787574413,FALSE
parametric,12,4,Categorical,C6,Accuracy,bnlinsyn,bn,0.9547214150297332,0.03900889319414256,0.007941207768868619,3,0.03106768542527394,FALSE
parametric,12,4,Categorical,C6,Accuracy,cartlinsyn,cart,0.9710266470776461,0.015113924084365871,0.00513709113237187,3,0.009976832951994,FALSE
parametric,12,4,Categorical,C6,Accuracy,parmlinsyn,parm,1,0,0.007327928340247298,3,-0.007327928340247298,TRUE
parametric,12,4,Categorical,C6,Accuracy,svmlinsyn,svm,0.9928432430363608,0.005806548928499055,-0.03694660327071153,3,0.04275315219921059,FALSE
parametric,12,4,Categorical,C6,F1,bnlinsyn,bn,0.9313220331161126,0.05292926351823422,0.007238172808779831,3,0.04569109070945439,FALSE
parametric,12,4,Categorical,C6,F1,cartlinsyn,cart,0.9728503711904937,0.01385835539171365,0.010462078166142988,3,0.0033962772255706625,FALSE
parametric,12,4,Categorical,C6,F1,parmlinsyn,parm,1,0,0.012789240205493761,3,-0.012789240205493761,TRUE
parametric,12,4,Categorical,C6,F1,svmlinsyn,svm,0.9937956153764999,-1.609796225332527e-5,-0.06385678163603557,3,0.06384068367378225,FALSE
parametric,12,4,Categorical,C6,Specificity,bnlinsyn,bn,1,-0.006849805170027557,0.0049795057387473475,3,-0.011829310908774905,FALSE
parametric,12,4,Categorical,C6,Specificity,cartlinsyn,cart,0.94269395738341355,0.024049652473731697,-0.010524498394919061,3,0.03457415086865076,FALSE
parametric,12,4,Categorical,C6,Specificity,parmlinsyn,parm,0.9730580492803146,0.013534011840715699,0.0018462904069004383,3,0.01168772143381526,FALSE
parametric,12,4,Categorical,C6,Specificity,svmlinsyn,svm,0.9604876971857557,0.03573248854323352,0.0017924175245317582,3,0.033940071018701765,FALSE
parametric,12,4,Continuous,X2,MAE,cartlinsyn,cart,0.035105584415598766,0.7680808242302248,0.394389271083705,2,0.37369155314651986,FALSE
parametric,12,4,Continuous,X2,MAE,parmlinsyn,parm,1,0,7.331248997867849e-4,2,-7.331248997867849e-4,TRUE
parametric,12,4,Continuous,X2,MAE,svmlinsyn,svm,0.20234180641433816,0.7976581935856618,0.3530734291191174,2,0.44458476446654444,FALSE
parametric,12,4,Continuous,X2,RMSE,cartlinsyn,cart,0.034468428728824795,0.7777676901110245,0.41614969400445934,2,0.3616179961065652,FALSE
parametric,12,4,Continuous,X2,RMSE,parmlinsyn,parm,1,0,0.005445796891104317,2,-0.005445796891104317,TRUE
parametric,12,4,Continuous,X2,RMSE,svmlinsyn,svm,0.1632806333143596,0.8367193666856404,0.34730295502960506,2,0.48941641165603533,FALSE
parametric,12,4,Continuous,X2,R_squared,cartlinsyn,cart,0.0011886960104147868,0.6581931638550305,0.48216085589655977,2,0.1760323079584707,FALSE
parametric,12,4,Continuous,X2,R_squared,parmlinsyn,parm,1,0,0.0018531410073232856,2,-0.0018531410073232856,TRUE
parametric,12,4,Continuous,X2,R_squared,svmlinsyn,svm,0.026305574284059382,0.9736944257159407,0.258924731865351,2,0.7147696938505896,FALSE
parametric,12,4,Continuous,X4,MAE,cartlinsyn,cart,0.050224834312671045,0.8554563058474557,0.31359074886178323,2,0.5418655569856725,FALSE
parametric,12,4,Continuous,X4,MAE,parmlinsyn,parm,1,0,1.268524302073616e-4,2,-1.268524302073616e-4,TRUE
parametric,12,4,Continuous,X4,MAE,svmlinsyn,svm,0.36538405989018613,0.587661170782194,0.17983930297994463,2,0.4078218678022494,FALSE
parametric,12,4,Continuous,X4,RMSE,cartlinsyn,cart,0.04987305195466742,0.8656360980766691,0.3598167532627289,2,0.5058193448139402,FALSE
parametric,12,4,Continuous,X4,RMSE,parmlinsyn,parm,1,0,0.0024526019077093252,2,-0.0024526019077093252,TRUE
parametric,12,4,Continuous,X4,RMSE,svmlinsyn,svm,0.2781404040806601,0.6548580603345769,0.1820008656003405,2,0.47285719473423643,FALSE
parametric,12,4,Continuous,X4,R_squared,cartlinsyn,cart,0.0024894725813084306,0.8352349379143228,0.45929121222922514,2,0.37594372568509765,FALSE
parametric,12,4,Continuous,X4,R_squared,parmlinsyn,parm,1,0,0.001271109283499656,2,-0.001271109283499656,TRUE
parametric,12,4,Continuous,X4,R_squared,svmlinsyn,svm,0.07662764682079991,0.7927288203322271,0.08441834647143032,2,0.7083104738607968,FALSE
parametric,12,4,Continuous,X6,MAE,cartlinsyn,cart,0.029439852944358757,0.8555250545101649,0.4110844791755393,2,0.4444405753346256,FALSE
parametric,12,4,Continuous,X6,MAE,parmlinsyn,parm,1,0,-5.773896425775683e-4,2,5.773896425775683e-4,TRUE
parametric,12,4,Continuous,X6,MAE,svmlinsyn,svm,0.16092408444933282,0.8295451599596785,0.45407235662688444,2,0.37547280333279404,FALSE
parametric,12,4,Continuous,X6,RMSE,cartlinsyn,cart,0.029174438542127527,0.8617715402974078,0.4259772091533899,2,0.4357943311440179,FALSE
parametric,12,4,Continuous,X6,RMSE,parmlinsyn,parm,1,0,8.212102232645266e-4,2,-8.212102232645266e-4,TRUE
parametric,12,4,Continuous,X6,RMSE,svmlinsyn,svm,0.13363683469939833,0.8564855425234205,0.45470542946812126,2,0.4017801130552992,FALSE
parametric,12,4,Continuous,X6,R_squared,cartlinsyn,cart,8.519726122037199e-4,0.7925765260149578,0.4765899857271726,2,0.31598654028778517,FALSE
parametric,12,4,Continuous,X6,R_squared,parmlinsyn,parm,1,0,2.7850112680307114e-4,2,-2.7850112680307114e-4,TRUE
parametric,12,4,Continuous,X6,R_squared,svmlinsyn,svm,0.01755156491900883,0.9634614869903806,0.4399980036116928,2,0.5234634833786878,FALSE
parametric,12,5,Categorical,C2,Accuracy,bnlinsyn,bn,0.8663462477537642,0.1263621158200158,0.047162482428434335,3,0.07919963339158147,FALSE
parametric,12,5,Categorical,C2,Accuracy,cartlinsyn,cart,0.910348403776869,0.07434813414673576,0.040857196562719876,3,0.03349093758401588,FALSE
parametric,12,5,Categorical,C2,Accuracy,parmlinsyn,parm,1,0,0.04963520256654573,3,-0.04963520256654573,TRUE
parametric,12,5,Categorical,C2,Accuracy,svmlinsyn,svm,0.9391449620425809,-0.021002506948403443,-0.01674318433883847,3,-0.004259322609564974,FALSE
parametric,12,5,Categorical,C2,F1,bnlinsyn,bn,0.8208022052611452,0.17354485393010738,0.06714452386913491,3,0.10640033006097246,FALSE
parametric,12,5,Categorical,C2,F1,cartlinsyn,cart,0.876558173716525,0.10995522249178373,0.058908873517389604,3,0.051046348974394126,FALSE
parametric,12,5,Categorical,C2,F1,parmlinsyn,parm,1,0,0.07448546520667047,3,-0.07448546520667047,TRUE
parametric,12,5,Categorical,C2,F1,svmlinsyn,svm,0.9084609882513491,0.008318758114924774,0.005786584010310097,3,0.002532174104614676,FALSE
parametric,12,5,Categorical,C2,Specificity,bnlinsyn,bn,0.9413812705108068,0.05664063318685901,0.02251057764038848,3,0.03413005554647053,FALSE
parametric,12,5,Categorical,C2,Specificity,cartlinsyn,cart,0.9574917431413669,0.03766760557802571,0.02003422428854013,3,0.01763338128948558,FALSE
parametric,12,5,Categorical,C2,Specificity,parmlinsyn,parm,1,0,0.024517026619357937,3,-0.024517026619357937,TRUE
parametric,12,5,Categorical,C2,Specificity,svmlinsyn,svm,0.9691625346756892,-0.016715893832004093,-0.021479309421842025,3,0.004763415589837932,FALSE
parametric,12,5,Categorical,C4,Accuracy,bnlinsyn,bn,0.9160438289628021,0.07982300180763369,0.027133045868967632,3,0.05268995593866606,FALSE
parametric,12,5,Categorical,C4,Accuracy,cartlinsyn,cart,0.9404060632754219,0.044514741166346815,0.02166261233248489,3,0.022852128833861923,FALSE
parametric,12,5,Categorical,C4,Accuracy,parmlinsyn,parm,1,0,0.025712463516816435,3,-0.025712463516816435,TRUE
parametric,12,5,Categorical,C4,Accuracy,svmlinsyn,svm,0.9715095662713157,0.01846374136740623,-0.025125970247557222,3,0.04358971161496345,FALSE
parametric,12,5,Categorical,C4,F1,bnlinsyn,bn,0.8769869265898225,0.11848311311814193,0.03811771846287236,3,0.08036539465526957,FALSE
parametric,12,5,Categorical,C4,F1,cartlinsyn,cart,0.9189144801408455,0.06506416420022328,0.03296882842451697,3,0.03209533577570631,FALSE
parametric,12,5,Categorical,C4,F1,parmlinsyn,parm,1,0,0.036893774639498875,3,-0.036893774639498875,TRUE
parametric,12,5,Categorical,C4,F1,svmlinsyn,svm,0.9581094134334033,0.028238514501969413,-0.04996796819951286,3,0.07820648270148227,FALSE
parametric,12,5,Categorical,C4,Specificity,bnlinsyn,bn,0.9380643708746157,0.05893413774343674,0.019319343562636638,3,0.039614794180800106,FALSE
parametric,12,5,Categorical,C4,Specificity,cartlinsyn,cart,0.9575788719576189,0.035189479097330036,0.01710766565712133,3,0.018081813440208705,FALSE
parametric,12,5,Categorical,C4,Specificity,parmlinsyn,parm,1,0,0.01942545720086637,3,-0.01942545720086637,TRUE
parametric,12,5,Categorical,C4,Specificity,svmlinsyn,svm,0.9784441048400402,0.015908491665406754,2.008278272918491e-4,3,0.015707663838114904,FALSE
parametric,12,5,Categorical,C6,Accuracy,bnlinsyn,bn,0.882935499511335,0.1127657388250047,0.03835478649009378,3,0.07441095233491091,FALSE
parametric,12,5,Categorical,C6,Accuracy,cartlinsyn,cart,0.9124627608824785,0.06840516207646814,0.0047766385052103065,3,0.06362852357125784,FALSE
parametric,12,5,Categorical,C6,Accuracy,parmlinsyn,parm,1,0,0.014985657338362879,3,-0.014985657338362879,TRUE
parametric,12,5,Categorical,C6,Accuracy,svmlinsyn,svm,0.9652693428767134,0.029654259979605115,0.02448470155846895,3,0.005169558421136165,FALSE
parametric,12,5,Categorical,C6,F1,bnlinsyn,bn,0.8631517755002104,0.13553598575480114,0.044155993902071144,3,0.09137999185272999,FALSE
parametric,12,5,Categorical,C6,F1,cartlinsyn,cart,0.8836927855929299,0.09343989696754565,0.007552347976939134,3,0.08588754899060652,FALSE
parametric,12,5,Categorical,C6,F1,parmlinsyn,parm,1,0,0.010435512921217619,3,-0.010435512921217619,TRUE
parametric,12,5,Categorical,C6,F1,svmlinsyn,svm,0.9584439214533595,0.03686404979805078,0.03052492880234666,3,0.00633912099570412,FALSE
parametric,12,5,Categorical,C6,Specificity,bnlinsyn,bn,0.9727761603947197,0.027223839605280298,0.0065698164616096785,3,0.020654023143670618,FALSE
parametric,12,5,Categorical,C6,Specificity,cartlinsyn,cart,0.9714621856015524,0.02537641679194309,0.0013524013003626636,3,0.024024015491580425,FALSE
parametric,12,5,Categorical,C6,Specificity,parmlinsyn,parm,1,0,-0.002552037381719911,3,0.002552037381719911,TRUE
parametric,12,5,Categorical,C6,Specificity,svmlinsyn,svm,0.9931176334319193,0.005903526609071697,-0.0013359047050562607,3,0.007239431314127957,FALSE
parametric,12,5,Continuous,X2,MAE,cartlinsyn,cart,0.704013494172361,0.17438054696690278,0.034159081885003426,2,0.14022146508189937,FALSE
parametric,12,5,Continuous,X2,MAE,parmlinsyn,parm,1,0,0.04547918667130388,2,-0.04547918667130388,TRUE
parametric,12,5,Continuous,X2,MAE,svmlinsyn,svm,0.9284172470455585,-0.42406917431321817,-0.2734439532990339,2,-0.15062522101418424,FALSE
parametric,12,5,Continuous,X2,RMSE,cartlinsyn,cart,0.7008686787044975,0.17999231353355152,0.036718623334922075,2,0.14327369019862946,FALSE
parametric,12,5,Continuous,X2,RMSE,parmlinsyn,parm,1,0,0.04860495974503577,2,-0.04860495974503577,TRUE
parametric,12,5,Continuous,X2,RMSE,svmlinsyn,svm,0.9200440461085758,-0.3811945371017442,-0.26714228582204713,2,-0.11405225127969709,FALSE
parametric,12,5,Continuous,X2,R_squared,cartlinsyn,cart,0.4916980156074873,0.28381176846688266,0.06969343296669431,2,0.21411833550018836,FALSE
parametric,12,5,Continuous,X2,R_squared,parmlinsyn,parm,1,0,0.08060233840584727,2,-0.08060233840584727,TRUE
parametric,12,5,Continuous,X2,R_squared,svmlinsyn,svm,0.8479749095768284,-0.5563454983239567,-0.23192175122045577,2,-0.32442374710350097,FALSE
parametric,12,5,Continuous,X4,MAE,cartlinsyn,cart,0.46274902579591337,0.2497863453294889,0.029761645949925163,2,0.22002469937956373,FALSE
parametric,12,5,Continuous,X4,MAE,parmlinsyn,parm,1,0,0.022311250470910354,2,-0.022311250470910354,TRUE
parametric,12,5,Continuous,X4,MAE,svmlinsyn,svm,0.9375532734945455,-0.05812630950498665,-0.13050386938568018,2,0.07237755988069353,FALSE
parametric,12,5,Continuous,X4,RMSE,cartlinsyn,cart,0.45900873275005677,0.2585183309303895,0.042240609281077604,2,0.21627772164931192,FALSE
parametric,12,5,Continuous,X4,RMSE,parmlinsyn,parm,1,0,0.03050522582400601,2,-0.03050522582400601,TRUE
parametric,12,5,Continuous,X4,RMSE,svmlinsyn,svm,0.9091083921819274,0.016393293756962257,-0.11874451533075993,2,0.1351378090877222,FALSE
parametric,12,5,Continuous,X4,R_squared,cartlinsyn,cart,0.21092325342565493,0.30375198034474316,0.08004686114985332,2,0.22370511919488983,FALSE
parametric,12,5,Continuous,X4,R_squared,parmlinsyn,parm,1,0,0.04994445159415106,2,-0.04994445159415106,TRUE
parametric,12,5,Continuous,X4,R_squared,svmlinsyn,svm,0.8267421672610876,0.03421266925993791,-0.08083629902646018,2,0.1150489682863981,FALSE
parametric,12,5,Continuous,X6,MAE,cartlinsyn,cart,0.6196605059240287,0.279279894489218,0.07363735623170584,2,0.20564253825751214,FALSE
parametric,12,5,Continuous,X6,MAE,parmlinsyn,parm,1,0,0.1237567302334027,2,-0.1237567302334027,TRUE
parametric,12,5,Continuous,X6,MAE,svmlinsyn,svm,0.839319820809351,0.16068017919064903,-0.10574450275637343,2,0.26642468194702246,FALSE
parametric,12,5,Continuous,X6,RMSE,cartlinsyn,cart,0.618351743674135,0.28472797744190376,0.07330238362775468,2,0.21142559381414908,FALSE
parametric,12,5,Continuous,X6,RMSE,parmlinsyn,parm,1,0,0.12183264931871005,2,-0.12183264931871005,TRUE
parametric,12,5,Continuous,X6,RMSE,svmlinsyn,svm,0.8404205771672814,0.15957942283271864,-0.11252911899303174,2,0.2721085418257504,FALSE
parametric,12,5,Continuous,X6,R_squared,cartlinsyn,cart,0.3822611070217788,0.4331868753465034,0.13373043827517014,2,0.2994564370713333,FALSE
parametric,12,5,Continuous,X6,R_squared,parmlinsyn,parm,1,0,0.1979710669574007,2,-0.1979710669574007,TRUE
parametric,12,5,Continuous,X6,R_squared,svmlinsyn,svm,0.7068250618509465,0.2931749381490535,-0.16352726397576256,2,0.45670220212481605,FALSE
parametric,18,1,Categorical,C3,Accuracy,bnlinsyn,bn,0.7769174618393169,0.20239353301944324,0.09596664978941823,3,0.10642688323002501,FALSE
parametric,18,1,Categorical,C3,Accuracy,cartlinsyn,cart,0.823561558331221,0.15285982041663693,0.08970844457540489,3,0.06315137584123204,FALSE
parametric,18,1,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.11844276156870587,3,-0.11844276156870587,TRUE
parametric,18,1,Categorical,C3,Accuracy,svmlinsyn,svm,0.8567006636960496,0.14317554328587664,0.09778292689413602,3,0.04539261639174062,FALSE
parametric,18,1,Categorical,C3,F1,bnlinsyn,bn,0.7808097481523811,0.20026763000798375,0.09641750532199414,3,0.10385012468598961,FALSE
parametric,18,1,Categorical,C3,F1,cartlinsyn,cart,0.8208893221693091,0.15154195469622903,0.0898095992293909,3,0.061732355466838126,FALSE
parametric,18,1,Categorical,C3,F1,parmlinsyn,parm,1,0,0.10736787219422511,3,-0.10736787219422511,TRUE
parametric,18,1,Categorical,C3,F1,svmlinsyn,svm,0.8559985044201455,0.14323767138200896,0.0936281591686627,3,0.049609512213346266,FALSE
parametric,18,1,Categorical,C3,Specificity,bnlinsyn,bn,0.8972605597280126,0.09738297892162817,0.05162232819659596,3,0.045760650725032215,FALSE
parametric,18,1,Categorical,C3,Specificity,cartlinsyn,cart,0.9066439468671086,0.0777454630188296,0.047993079200519206,3,0.0297523838183104,FALSE
parametric,18,1,Categorical,C3,Specificity,parmlinsyn,parm,1,0,0.058565337957705646,3,-0.058565337957705646,TRUE
parametric,18,1,Categorical,C3,Specificity,svmlinsyn,svm,0.9244726314921454,0.07503633486781032,0.03640571485124692,3,0.0386306200165634,FALSE
parametric,18,1,Categorical,C6,Accuracy,bnlinsyn,bn,0.7781394783319129,0.21402531648305345,0.06841088628618834,3,0.1456144301968651,FALSE
parametric,18,1,Categorical,C6,Accuracy,cartlinsyn,cart,0.859318876296151,0.1276078978713335,0.05535286121612054,3,0.07225503665521296,FALSE
parametric,18,1,Categorical,C6,Accuracy,parmlinsyn,parm,1,0,0.06898715339089308,3,-0.06898715339089308,TRUE
parametric,18,1,Categorical,C6,Accuracy,svmlinsyn,svm,0.9234889049798418,0.07651109502015818,0.0834900402224209,3,-0.006978945202262721,FALSE
parametric,18,1,Categorical,C6,F1,bnlinsyn,bn,0.7123360085752267,0.26077835038143865,0.06978880067283377,3,0.19098954970860488,FALSE
parametric,18,1,Categorical,C6,F1,cartlinsyn,cart,0.8347064408993442,0.14782489249731448,0.06403863872498043,3,0.08378625377233405,FALSE
parametric,18,1,Categorical,C6,F1,parmlinsyn,parm,1,0,0.08282801111105012,3,-0.08282801111105012,TRUE
parametric,18,1,Categorical,C6,F1,svmlinsyn,svm,0.9101456138586933,0.0898543861413067,0.11410137450232892,3,-0.024246988361022223,FALSE
parametric,18,1,Categorical,C6,Specificity,bnlinsyn,bn,0.9246695357084886,0.06927095066266593,0.018371988898882526,3,0.050898961763783404,FALSE
parametric,18,1,Categorical,C6,Specificity,cartlinsyn,cart,0.9571070839317909,0.03689431283079388,0.01672788900378971,3,0.020166423827004166,FALSE
parametric,18,1,Categorical,C6,Specificity,parmlinsyn,parm,1,0,0.020078418548935245,3,-0.020078418548935245,TRUE
parametric,18,1,Categorical,C6,Specificity,svmlinsyn,svm,0.9759778290035401,0.02402217099645987,0.022963334252873106,3,0.0010588367435867621,FALSE
parametric,18,1,Categorical,C9,Accuracy,bnlinsyn,bn,0.8192582281170748,0.18074177188292517,0.03013571766049459,3,0.1506060542224306,FALSE
parametric,18,1,Categorical,C9,Accuracy,cartlinsyn,cart,0.8952387560537877,0.10293152915441546,0.027803558659794003,3,0.07512797049462146,FALSE
parametric,18,1,Categorical,C9,Accuracy,parmlinsyn,parm,1,0,0.007094793807774662,3,-0.007094793807774662,TRUE
parametric,18,1,Categorical,C9,Accuracy,svmlinsyn,svm,0.9728784545513554,0.014218363698120084,0.01986351642302487,3,-0.005645152724904786,FALSE
parametric,18,1,Categorical,C9,F1,bnlinsyn,bn,0.7782062835152346,0.22179371648476542,0.028206014329721148,3,0.19358770215504428,FALSE
parametric,18,1,Categorical,C9,F1,cartlinsyn,cart,0.8767040362724308,0.12091709278048952,0.028953626292448326,3,0.0919634664880412,FALSE
parametric,18,1,Categorical,C9,F1,parmlinsyn,parm,1,0,0.011198139551859635,3,-0.011198139551859635,TRUE
parametric,18,1,Categorical,C9,F1,svmlinsyn,svm,0.9662878312999993,0.0092962147452047,0.007246856832683801,3,0.0020493579125209,FALSE
parametric,18,1,Categorical,C9,Specificity,bnlinsyn,bn,0.9482393840211254,0.0508919970393759,0.008564482297057988,3,0.04232751474231791,FALSE
parametric,18,1,Categorical,C9,Specificity,cartlinsyn,cart,0.9715620219699417,0.028172426609268175,0.006749447244120344,3,0.02142297936514783,FALSE
parametric,18,1,Categorical,C9,Specificity,parmlinsyn,parm,1,0,0.00224686746857156,3,-0.00224686746857156,TRUE
parametric,18,1,Categorical,C9,Specificity,svmlinsyn,svm,0.9904113520470513,0.0017215642967752577,-0.0033214708487190546,3,0.005043035145494312,FALSE
parametric,18,1,Continuous,X3,MAE,cartlinsyn,cart,0.32188840651212675,0.5176124585089215,0.04982304481253634,2,0.4677894136963851,FALSE
parametric,18,1,Continuous,X3,MAE,parmlinsyn,parm,1,0,0.011945567669489659,2,-0.011945567669489659,TRUE
parametric,18,1,Continuous,X3,MAE,svmlinsyn,svm,0.8952812171305446,0.09308858472093973,0.10807814523704447,2,-0.014989560516104741,FALSE
parametric,18,1,Continuous,X3,RMSE,cartlinsyn,cart,0.3217355458138829,0.5179679017518916,0.0597724999203339,2,0.45819540183155766,FALSE
parametric,18,1,Continuous,X3,RMSE,parmlinsyn,parm,1,0,0.013790204259940007,2,-0.013790204259940007,TRUE
parametric,18,1,Continuous,X3,RMSE,svmlinsyn,svm,0.8689131872179717,0.11986170358184793,0.10384717420524665,2,0.016014529376601278,FALSE
parametric,18,1,Continuous,X3,R_squared,cartlinsyn,cart,0.10348629322545626,0.6015455830719189,0.11158825353848134,2,0.4899573295334375,FALSE
parametric,18,1,Continuous,X3,R_squared,parmlinsyn,parm,1,0,0.020511642125664295,2,-0.020511642125664295,TRUE
parametric,18,1,Continuous,X3,R_squared,svmlinsyn,svm,0.7549566316925843,0.22367382665907712,0.08842280205153617,2,0.13525102460754096,FALSE
parametric,18,1,Continuous,X6,MAE,cartlinsyn,cart,0.11573305795799298,0.5885063381236584,0.13545919125799394,2,0.45304714686566444,FALSE
parametric,18,1,Continuous,X6,MAE,parmlinsyn,parm,1,0,1.8942778656531875e-4,2,-1.8942778656531875e-4,TRUE
parametric,18,1,Continuous,X6,MAE,svmlinsyn,svm,0.7238969860036569,0.2440497820589344,0.19324530407378865,2,0.05080447798514576,FALSE
parametric,18,1,Continuous,X6,RMSE,cartlinsyn,cart,0.11483826452397693,0.5904117486880471,0.18148091668538563,2,0.4089308320026615,FALSE
parametric,18,1,Continuous,X6,RMSE,parmlinsyn,parm,1,0,-0.002062373782924834,2,0.002062373782924834,TRUE
parametric,18,1,Continuous,X6,RMSE,svmlinsyn,svm,0.6277311496141568,0.3344083575913645,0.19533899665631593,2,0.13906936093504857,FALSE
parametric,18,1,Continuous,X6,R_squared,cartlinsyn,cart,0.013188917338442605,0.48414392576111576,0.29426410280424936,2,0.1898798229568664,FALSE
parametric,18,1,Continuous,X6,R_squared,parmlinsyn,parm,1,0,-0.0032890418007567716,2,0.0032890418007567716,TRUE
parametric,18,1,Continuous,X6,R_squared,svmlinsyn,svm,0.3938527805462282,0.5320089090692958,0.12122475560894048,2,0.4107841534603553,FALSE
parametric,18,1,Continuous,X9,MAE,cartlinsyn,cart,0.22455727651550084,0.6889129234233495,0.09299491757418826,2,0.5959180058491613,FALSE
parametric,18,1,Continuous,X9,MAE,parmlinsyn,parm,1,0,0.0072074938169902625,2,-0.0072074938169902625,TRUE
parametric,18,1,Continuous,X9,MAE,svmlinsyn,svm,0.7963745194424661,0.19431660055663846,0.18969248053301824,2,0.004624120023620226,FALSE
parametric,18,1,Continuous,X9,RMSE,cartlinsyn,cart,0.22329329862286598,0.6889951444506015,0.1315755594821506,2,0.5574195849684509,FALSE
parametric,18,1,Continuous,X9,RMSE,parmlinsyn,parm,1,0,0.011798715185308147,2,-0.011798715185308147,TRUE
parametric,18,1,Continuous,X9,RMSE,svmlinsyn,svm,0.7123676690073831,0.2794033221540419,0.19147604507285965,2,0.08792727708118225,FALSE
parametric,18,1,Continuous,X9,R_squared,cartlinsyn,cart,0.049862997660705,0.7822013782265744,0.2225840900149039,2,0.5596172882116706,FALSE
parametric,18,1,Continuous,X9,R_squared,parmlinsyn,parm,1,0,0.01681138298725028,2,-0.01681138298725028,TRUE
parametric,18,1,Continuous,X9,R_squared,svmlinsyn,svm,0.5071156783895447,0.4775860897788552,0.15887368839766533,2,0.31871240138118984,FALSE
parametric,18,2,Categorical,C3,Accuracy,bnlinsyn,bn,0.815758428849532,0.1738035785915181,0.09159079372268937,3,0.08221278486882873,FALSE
parametric,18,2,Categorical,C3,Accuracy,cartlinsyn,cart,0.8386779911192911,0.13027024132498624,0.08334167659405074,3,0.0469285647309355,FALSE
parametric,18,2,Categorical,C3,Accuracy,parmlinsyn,parm,1,0,0.1154338951764301,3,-0.1154338951764301,TRUE
parametric,18,2,Categorical,C3,Accuracy,svmlinsyn,svm,0.8781618242621724,0.11654767305334202,0.03456824240467657,3,0.08197943064866545,FALSE
parametric,18,2,Categorical,C3,F1,bnlinsyn,bn,0.7763278484686016,0.1926760393128405,0.10460697825836764,3,0.08806906105447286,FALSE
parametric,18,2,Categorical,C3,F1,cartlinsyn,cart,0.8131788454419572,0.14699290464567244,0.09633551384117181,3,0.05065739080450063,FALSE
parametric,18,2,Categorical,C3,F1,parmlinsyn,parm,1,0,0.13080694753430738,3,-0.13080694753430738,TRUE
parametric,18,2,Categorical,C3,F1,svmlinsyn,svm,0.8580712730661854,0.13768096366445182,0.05825242586064446,3,0.07942853780380735,FALSE
parametric,18,2,Categorical,C3,Specificity,bnlinsyn,bn,0.8730811993598263,0.11026936251223884,0.05924605802272242,3,0.051023304489516426,FALSE
parametric,18,2,Categorical,C3,Specificity,cartlinsyn,cart,0.8921370275991602,0.08749568078713957,0.055799291685355,3,0.031696389101784565,FALSE
parametric,18,2,Categorical,C3,Specificity,parmlinsyn,parm,1,0,0.07526137142686429,3,-0.07526137142686429,TRUE
parametric,18,2,Categorical,C3,Specificity,svmlinsyn,svm,0.9177949828920874,0.08091985927853533,0.06264854320534759,3,0.018271316073187743,FALSE
parametric,18,2,Categorical,C6,Accuracy,bnlinsyn,bn,0.8296056294135886,0.15027748497399282,0.05421565307758309,3,0.09606183189640974,FALSE
parametric,18,2,Categorical,C6,Accuracy,cartlinsyn,cart,0.87705752014437,0.09158731421209784,0.0263559285968205,3,0.06523138561527735,FALSE
parametric,18,2,Categorical,C6,Accuracy,parmlinsyn,parm,1,0,0.036271871974330065,3,-0.036271871974330065,TRUE
parametric,18,2,Categorical,C6,Accuracy,svmlinsyn,svm,0.9524772426238628,-0.11867705933381698,-0.031143536010271217,3,-0.08753352332354576,FALSE
parametric,18,2,Categorical,C6,F1,bnlinsyn,bn,0.8162140902598712,0.16156355816004103,0.04889431772237873,3,0.1126692404376623,FALSE
parametric,18,2,Categorical,C6,F1,cartlinsyn,cart,0.8746438076441357,0.09180061220887765,0.020388395709099318,3,0.07141221649977833,FALSE
parametric,18,2,Categorical,C6,F1,parmlinsyn,parm,1,0,0.03354032469554463,3,-0.03354032469554463,TRUE
