dataset,synth_method,synth_seed,Synth_Family,Metric,Prediction_Model,Pred_Family,value_synth,rank_synth,best_synth,value_orig,rank_orig,best_orig
GermanCredit,parmsyn,synmc3,parm,F1,cartpred,cart,0.4162513421206581,3,FALSE,0.4774133855664488,4,FALSE
GermanCredit,parmsyn,synmc3,parm,Accuracy,bnpred,bn,0.7056104634397806,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,parmsyn,synmc3,parm,Specificity,bnpred,bn,0.8835337591744514,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,parmsyn,synmc3,parm,F1,bnpred,bn,0.34793996192235915,4,FALSE,0.8247093190131327,2,FALSE
GermanCredit,parmsyn,synmc3,parm,Accuracy,svmpred,svm,0.6920019250481262,4,FALSE,0.698,4,FALSE
GermanCredit,parmsyn,synmc3,parm,Specificity,svmpred,svm,0.006557377049180328,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,parmsyn,synmc3,parm,F1,svmpred,svm,0.8175133923314968,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,parmsyn,synmc4,parm,Accuracy,parmpred,parm,0.7620129753243831,1,TRUE,0.752,1,TRUE
GermanCredit,parmsyn,synmc4,parm,Specificity,parmpred,parm,0.4622843822843823,3,FALSE,0.41,2,FALSE
GermanCredit,parmsyn,synmc4,parm,F1,parmpred,parm,0.8365707553252282,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,parmsyn,synmc4,parm,Accuracy,cartpred,cart,0.6709821245531139,4,FALSE,0.71,3,FALSE
GermanCredit,parmsyn,synmc4,parm,Specificity,cartpred,cart,0.8375566611387507,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,parmsyn,synmc4,parm,F1,cartpred,cart,0.393950829963403,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,parmsyn,synmc4,parm,Accuracy,bnpred,bn,0.7234803204165156,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,parmsyn,synmc4,parm,Specificity,bnpred,bn,0.4633033633033633,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,parmsyn,synmc4,parm,F1,bnpred,bn,0.8053376263722158,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,parmsyn,synmc4,parm,Accuracy,svmpred,svm,0.670996699917498,3,FALSE,0.698,4,FALSE
GermanCredit,parmsyn,synmc4,parm,Specificity,svmpred,svm,0.02428904428904429,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,parmsyn,synmc4,parm,F1,svmpred,svm,0.8011746796118054,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,parmsyn,synmc5,parm,Accuracy,parmpred,parm,0.7320170004250106,1,TRUE,0.752,1,TRUE
GermanCredit,parmsyn,synmc5,parm,Specificity,parmpred,parm,0.22014519056261342,2,FALSE,0.41,2,FALSE
GermanCredit,parmsyn,synmc5,parm,F1,parmpred,parm,0.8329635604567263,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,parmsyn,synmc5,parm,Accuracy,cartpred,cart,0.7140619265481637,2,FALSE,0.71,3,FALSE
GermanCredit,parmsyn,synmc5,parm,Specificity,cartpred,cart,0.8725401359204176,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,parmsyn,synmc5,parm,F1,cartpred,cart,0.38583356744057434,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,parmsyn,synmc5,parm,Accuracy,bnpred,bn,0.711143327439092,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,parmsyn,synmc5,parm,Specificity,bnpred,bn,0.108128078817734,3,FALSE,0.3683704832188329,3,FALSE
GermanCredit,parmsyn,synmc5,parm,F1,bnpred,bn,0.8238939778171509,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,parmsyn,synmc5,parm,Accuracy,svmpred,svm,0.7080071001775045,4,FALSE,0.698,4,FALSE
GermanCredit,parmsyn,synmc5,parm,Specificity,svmpred,svm,0.0069570477918935265,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,parmsyn,synmc5,parm,F1,svmpred,svm,0.8285877442724052,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,cartsyn,synmc1,cart,Accuracy,parmpred,parm,0.722,3,FALSE,0.752,1,TRUE
GermanCredit,cartsyn,synmc1,cart,Specificity,parmpred,parm,0.2576271186440678,3,FALSE,0.41,2,FALSE
GermanCredit,cartsyn,synmc1,cart,F1,parmpred,parm,0.8228823959123635,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,cartsyn,synmc1,cart,Accuracy,cartpred,cart,0.726,2,FALSE,0.71,3,FALSE
GermanCredit,cartsyn,synmc1,cart,Specificity,cartpred,cart,0.8595744680851064,2,FALSE,0.8242857142857143,1,TRUE
GermanCredit,cartsyn,synmc1,cart,F1,cartpred,cart,0.4657972266787984,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,cartsyn,synmc1,cart,Accuracy,bnpred,bn,0.7338298464766498,1,TRUE,0.7344461071218723,2,FALSE
GermanCredit,cartsyn,synmc1,cart,Specificity,bnpred,bn,0.8630741611361133,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,cartsyn,synmc1,cart,F1,bnpred,bn,0.4757580270564019,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,cartsyn,synmc1,cart,Accuracy,svmpred,svm,0.693,4,FALSE,0.698,4,FALSE
GermanCredit,cartsyn,synmc1,cart,Specificity,svmpred,svm,0.01694915254237288,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,cartsyn,synmc1,cart,F1,svmpred,svm,0.8170694711295378,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,cartsyn,synmc2,cart,Accuracy,parmpred,parm,0.7340471511787795,3,FALSE,0.752,1,TRUE
GermanCredit,cartsyn,synmc2,cart,Specificity,parmpred,parm,0.3512896825396825,3,FALSE,0.41,2,FALSE
GermanCredit,cartsyn,synmc2,cart,F1,parmpred,parm,0.8234541510471689,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,cartsyn,synmc2,cart,Accuracy,cartpred,cart,0.7490375009375234,1,TRUE,0.71,3,FALSE
GermanCredit,cartsyn,synmc2,cart,Specificity,cartpred,cart,0.869332331472735,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,cartsyn,synmc2,cart,F1,cartpred,cart,0.5507302403251932,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,cartsyn,synmc2,cart,Accuracy,bnpred,bn,0.7342889863249393,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,cartsyn,synmc2,cart,Specificity,bnpred,bn,0.5265840489201145,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,cartsyn,synmc2,cart,F1,bnpred,bn,0.810373710274451,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,cartsyn,synmc2,cart,Accuracy,svmpred,svm,0.6870020250506262,4,FALSE,0.698,4,FALSE
GermanCredit,cartsyn,synmc2,cart,Specificity,svmpred,svm,0.13804563492063493,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,cartsyn,synmc2,cart,F1,svmpred,svm,0.8042925427566843,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,cartsyn,synmc3,cart,Accuracy,parmpred,parm,0.7340275006875172,2,FALSE,0.752,1,TRUE
GermanCredit,cartsyn,synmc3,cart,Specificity,parmpred,parm,0.30695704779189353,3,FALSE,0.41,2,FALSE
GermanCredit,cartsyn,synmc3,cart,F1,parmpred,parm,0.8289234848516028,2,FALSE,0.8351740191677298,1,TRUE
GermanCredit,cartsyn,synmc3,cart,Accuracy,cartpred,cart,0.7569528238205955,1,TRUE,0.71,3,FALSE
GermanCredit,cartsyn,synmc3,cart,Specificity,cartpred,cart,0.8764995567812469,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,cartsyn,synmc3,cart,F1,cartpred,cart,0.5208428369718692,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,cartsyn,synmc3,cart,Accuracy,bnpred,bn,0.7287830483009055,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,cartsyn,synmc3,cart,Specificity,bnpred,bn,0.3559375712007291,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,cartsyn,synmc3,cart,F1,bnpred,bn,0.8218941405740847,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,cartsyn,synmc3,cart,Accuracy,svmpred,svm,0.7260173004325108,4,FALSE,0.698,4,FALSE
GermanCredit,cartsyn,synmc3,cart,Specificity,svmpred,svm,0.10810647307924985,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,cartsyn,synmc3,cart,F1,svmpred,svm,0.8353594682260616,1,TRUE,0.8205519244734931,3,FALSE
GermanCredit,cartsyn,synmc4,cart,Accuracy,parmpred,parm,0.766,1,TRUE,0.752,1,TRUE
GermanCredit,cartsyn,synmc4,cart,Specificity,parmpred,parm,0.2909090909090909,3,FALSE,0.41,2,FALSE
GermanCredit,cartsyn,synmc4,cart,F1,parmpred,parm,0.854303551874436,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,cartsyn,synmc4,cart,Accuracy,cartpred,cart,0.759,2,FALSE,0.71,3,FALSE
GermanCredit,cartsyn,synmc4,cart,Specificity,cartpred,cart,0.9062068965517242,2,FALSE,0.8242857142857143,1,TRUE
GermanCredit,cartsyn,synmc4,cart,F1,cartpred,cart,0.45846656595960134,3,FALSE,0.4774133855664488,4,FALSE
GermanCredit,cartsyn,synmc4,cart,Accuracy,bnpred,bn,0.7408814481124796,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,cartsyn,synmc4,cart,Specificity,bnpred,bn,0.9218603044465113,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,cartsyn,synmc4,cart,F1,bnpred,bn,0.34172964853573184,4,FALSE,0.8247093190131327,2,FALSE
GermanCredit,cartsyn,synmc4,cart,Accuracy,svmpred,svm,0.725,4,FALSE,0.698,4,FALSE
GermanCredit,cartsyn,synmc4,cart,Specificity,svmpred,svm,0.03636363636363636,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,cartsyn,synmc4,cart,F1,svmpred,svm,0.8386703678239982,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,cartsyn,synmc5,cart,Accuracy,parmpred,parm,0.735,2,FALSE,0.752,1,TRUE
GermanCredit,cartsyn,synmc5,cart,Specificity,parmpred,parm,0.23609022556390977,3,FALSE,0.41,2,FALSE
GermanCredit,cartsyn,synmc5,cart,F1,parmpred,parm,0.8343218334633131,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,cartsyn,synmc5,cart,Accuracy,cartpred,cart,0.753,1,TRUE,0.71,3,FALSE
GermanCredit,cartsyn,synmc5,cart,Specificity,cartpred,cart,0.8882478632478632,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,cartsyn,synmc5,cart,F1,cartpred,cart,0.48334665768191576,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,cartsyn,synmc5,cart,Accuracy,bnpred,bn,0.7328750727119251,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,cartsyn,synmc5,cart,Specificity,bnpred,bn,0.2773591632193186,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,cartsyn,synmc5,cart,F1,bnpred,bn,0.8310647608457216,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,cartsyn,synmc5,cart,Accuracy,svmpred,svm,0.71,4,FALSE,0.698,4,FALSE
GermanCredit,cartsyn,synmc5,cart,Specificity,svmpred,svm,0.017543859649122806,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,cartsyn,synmc5,cart,F1,svmpred,svm,0.8292012955628776,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,bnsyn,synmc1,bn,Accuracy,parmpred,parm,0.7280494262356559,3,FALSE,0.752,1,TRUE
GermanCredit,bnsyn,synmc1,bn,Specificity,parmpred,parm,0.4324287652645862,4,FALSE,0.41,2,FALSE
GermanCredit,bnsyn,synmc1,bn,F1,parmpred,parm,0.81087464309580215,3,FALSE,0.8351740191677298,1,TRUE
GermanCredit,bnsyn,synmc1,bn,Accuracy,cartpred,cart,0.6970539013475336,4,FALSE,0.71,3,FALSE
GermanCredit,bnsyn,synmc1,bn,Specificity,cartpred,cart,0.8306811805633486,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,bnsyn,synmc1,bn,F1,cartpred,cart,0.4820809487348429,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,bnsyn,synmc1,bn,Accuracy,bnpred,bn,0.7451724329171755,1,TRUE,0.7344461071218723,2,FALSE
GermanCredit,bnsyn,synmc1,bn,Specificity,bnpred,bn,0.48927301864801864,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,bnsyn,synmc1,bn,F1,bnpred,bn,0.8208961433880977,1,TRUE,0.8247093190131327,2,FALSE
GermanCredit,bnsyn,synmc1,bn,Accuracy,svmpred,svm,0.7350694767369185,2,FALSE,0.698,4,FALSE
GermanCredit,bnsyn,synmc1,bn,Specificity,svmpred,svm,0.47467209407507915,3,FALSE,0.023333333333333334,4,FALSE
GermanCredit,bnsyn,synmc1,bn,F1,svmpred,svm,0.8129990422809703,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,bnsyn,synmc2,bn,Accuracy,parmpred,parm,0.759,1,TRUE,0.752,1,TRUE
GermanCredit,bnsyn,synmc2,bn,Specificity,parmpred,parm,0.439344262295082,3,FALSE,0.41,2,FALSE
GermanCredit,bnsyn,synmc2,bn,F1,parmpred,parm,0.838096682629035,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,bnsyn,synmc2,bn,Accuracy,cartpred,cart,0.716,4,FALSE,0.71,3,FALSE
GermanCredit,bnsyn,synmc2,bn,Specificity,cartpred,cart,0.841726618705036,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,bnsyn,synmc2,bn,F1,cartpred,cart,0.4765121219337937,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,bnsyn,synmc2,bn,Accuracy,bnpred,bn,0.7477599944544386,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,bnsyn,synmc2,bn,Specificity,bnpred,bn,0.4648633879781421,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,bnsyn,synmc2,bn,F1,bnpred,bn,0.8272954638998923,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,bnsyn,synmc2,bn,Accuracy,svmpred,svm,0.732,3,FALSE,0.698,4,FALSE
GermanCredit,bnsyn,synmc2,bn,Specificity,svmpred,svm,0.43934426229508194,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,bnsyn,synmc2,bn,F1,svmpred,svm,0.8163889562956612,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,bnsyn,synmc3,bn,Accuracy,parmpred,parm,0.7599751993799845,1,TRUE,0.752,1,TRUE
GermanCredit,bnsyn,synmc3,bn,Specificity,parmpred,parm,0.3489187609585038,4,FALSE,0.41,2,FALSE
GermanCredit,bnsyn,synmc3,bn,F1,parmpred,parm,0.8457883596454872,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,bnsyn,synmc3,bn,Accuracy,cartpred,cart,0.7140443011075277,4,FALSE,0.71,3,FALSE
GermanCredit,bnsyn,synmc3,bn,Specificity,cartpred,cart,0.8545000499450605,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,bnsyn,synmc3,bn,F1,cartpred,cart,0.4255088477704329,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,bnsyn,synmc3,bn,Accuracy,bnpred,bn,0.7551552304336292,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,bnsyn,synmc3,bn,Specificity,bnpred,bn,0.39834146494763556,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,bnsyn,synmc3,bn,F1,bnpred,bn,0.8392049524883402,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,bnsyn,synmc3,bn,Accuracy,svmpred,svm,0.7430098752468812,3,FALSE,0.698,4,FALSE
GermanCredit,bnsyn,synmc3,bn,Specificity,svmpred,svm,0.3526592635885447,3,FALSE,0.023333333333333334,4,FALSE
GermanCredit,bnsyn,synmc3,bn,F1,svmpred,svm,0.832769788652475,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,bnsyn,synmc4,bn,Accuracy,parmpred,parm,0.7480150503762594,1,TRUE,0.752,1,TRUE
GermanCredit,bnsyn,synmc4,bn,Specificity,parmpred,parm,0.3442622950819672,3,FALSE,0.41,2,FALSE
GermanCredit,bnsyn,synmc4,bn,F1,parmpred,parm,0.8359907633187121,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,bnsyn,synmc4,bn,Accuracy,cartpred,cart,0.6949691242281058,4,FALSE,0.71,3,FALSE
GermanCredit,bnsyn,synmc4,bn,Specificity,cartpred,cart,0.8411010322177042,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,bnsyn,synmc4,bn,F1,cartpred,cart,0.41661699776259586,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,bnsyn,synmc4,bn,Accuracy,bnpred,bn,0.7294168621703142,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,bnsyn,synmc4,bn,Specificity,bnpred,bn,0.3763137908678337,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,bnsyn,synmc4,bn,F1,bnpred,bn,0.8195334090377611,2,FALSE,0.8247093190131327,2,FALSE
GermanCredit,bnsyn,synmc4,bn,Accuracy,svmpred,svm,0.715049476236906,3,FALSE,0.698,4,FALSE
GermanCredit,bnsyn,synmc4,bn,Specificity,svmpred,svm,0.3312004230565838,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,bnsyn,synmc4,bn,F1,svmpred,svm,0.8112143174332417,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,bnsyn,synmc5,bn,Accuracy,parmpred,parm,0.75,2,FALSE,0.752,1,TRUE
GermanCredit,bnsyn,synmc5,bn,Specificity,parmpred,parm,0.37333333333333335,3,FALSE,0.41,2,FALSE
GermanCredit,bnsyn,synmc5,bn,F1,parmpred,parm,0.8361929432373781,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,bnsyn,synmc5,bn,Accuracy,cartpred,cart,0.733,3,FALSE,0.71,3,FALSE
GermanCredit,bnsyn,synmc5,bn,Specificity,cartpred,cart,0.8814285714285715,2,FALSE,0.8242857142857143,1,TRUE
GermanCredit,bnsyn,synmc5,bn,F1,cartpred,cart,0.46592502689248505,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,bnsyn,synmc5,bn,Accuracy,bnpred,bn,0.755573384616558,1,TRUE,0.7344461071218723,2,FALSE
GermanCredit,bnsyn,synmc5,bn,Specificity,bnpred,bn,0.8902552271099655,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,bnsyn,synmc5,bn,F1,bnpred,bn,0.5141551960074056,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,bnsyn,synmc5,bn,Accuracy,svmpred,svm,0.729,4,FALSE,0.698,4,FALSE
GermanCredit,bnsyn,synmc5,bn,Specificity,svmpred,svm,0.33,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,bnsyn,synmc5,bn,F1,svmpred,svm,0.821915522220442,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,svmsyn,synmc1,svm,Accuracy,parmpred,parm,0.7209971999299982,1,TRUE,0.752,1,TRUE
GermanCredit,svmsyn,synmc1,svm,Specificity,parmpred,parm,0.007080200501253133,3,FALSE,0.41,2,FALSE
GermanCredit,svmsyn,synmc1,svm,F1,parmpred,parm,0.8375070725381718,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,svmsyn,synmc1,svm,Accuracy,cartpred,cart,0.6949969999249981,4,FALSE,0.71,3,FALSE
GermanCredit,svmsyn,synmc1,svm,Specificity,cartpred,cart,0.8428030303030303,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,svmsyn,synmc1,svm,F1,cartpred,cart,0.35781721585707044,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,svmsyn,synmc1,svm,Accuracy,bnpred,bn,0.7096195507451789,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,svmsyn,synmc1,svm,Specificity,bnpred,bn,0.036298701298701296,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,svmsyn,synmc1,svm,F1,bnpred,bn,0.8280847646583689,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,svmsyn,synmc1,svm,Accuracy,svmpred,svm,0.7190021750543764,2,FALSE,0.698,4,FALSE
GermanCredit,svmsyn,synmc1,svm,Specificity,svmpred,svm,0,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,svmsyn,synmc1,svm,F1,svmpred,svm,0.8365335651227833,2,FALSE,0.8205519244734931,3,FALSE
GermanCredit,svmsyn,synmc2,svm,Accuracy,parmpred,parm,0.713,2,FALSE,0.752,1,TRUE
GermanCredit,svmsyn,synmc2,svm,Specificity,parmpred,parm,0.02456140350877193,3,FALSE,0.41,2,FALSE
GermanCredit,svmsyn,synmc2,svm,F1,parmpred,parm,0.830872956184774,2,FALSE,0.8351740191677298,1,TRUE
GermanCredit,svmsyn,synmc2,svm,Accuracy,cartpred,cart,0.6920000000000001,4,FALSE,0.71,3,FALSE
GermanCredit,svmsyn,synmc2,svm,Specificity,cartpred,cart,0.8701825951825952,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,svmsyn,synmc2,svm,F1,cartpred,cart,0.29349206349206347,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,svmsyn,synmc2,svm,Accuracy,bnpred,bn,0.7074509116286531,3,FALSE,0.7344461071218723,2,FALSE
GermanCredit,svmsyn,synmc2,svm,Specificity,bnpred,bn,0.11334180218986574,2,FALSE,0.3683704832188329,3,FALSE
GermanCredit,svmsyn,synmc2,svm,F1,bnpred,bn,0.8215786142299989,3,FALSE,0.8247093190131327,2,FALSE
GermanCredit,svmsyn,synmc2,svm,Accuracy,svmpred,svm,0.717,1,TRUE,0.698,4,FALSE
GermanCredit,svmsyn,synmc2,svm,Specificity,svmpred,svm,0,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,svmsyn,synmc2,svm,F1,svmpred,svm,0.8351752661197369,1,TRUE,0.8205519244734931,3,FALSE
GermanCredit,svmsyn,synmc3,svm,Accuracy,parmpred,parm,0.7119971499287482,2,FALSE,0.752,1,TRUE
GermanCredit,svmsyn,synmc3,svm,Specificity,parmpred,parm,0.028009679370840895,3,FALSE,0.41,2,FALSE
GermanCredit,svmsyn,synmc3,svm,F1,parmpred,parm,0.8301321843223141,2,FALSE,0.8351740191677298,1,TRUE
GermanCredit,svmsyn,synmc3,svm,Accuracy,cartpred,cart,0.6610664516612915,4,FALSE,0.71,3,FALSE
GermanCredit,svmsyn,synmc3,svm,Specificity,cartpred,cart,0.8501428149315473,1,TRUE,0.8242857142857143,1,TRUE
GermanCredit,svmsyn,synmc3,svm,F1,cartpred,cart,0.2365809618255074,4,FALSE,0.4774133855664488,4,FALSE
GermanCredit,svmsyn,synmc3,svm,Accuracy,bnpred,bn,0.7150261498231041,1,TRUE,0.7344461071218723,2,FALSE
GermanCredit,svmsyn,synmc3,svm,Specificity,bnpred,bn,0,4,FALSE,0.3683704832188329,3,FALSE
GermanCredit,svmsyn,synmc3,svm,F1,bnpred,bn,0.8338243766910362,1,TRUE,0.8247093190131327,2,FALSE
GermanCredit,svmsyn,synmc3,svm,Accuracy,svmpred,svm,0.7099970999274982,3,FALSE,0.698,4,FALSE
GermanCredit,svmsyn,synmc3,svm,Specificity,svmpred,svm,0.05964912280701754,2,FALSE,0.023333333333333334,4,FALSE
GermanCredit,svmsyn,synmc3,svm,F1,svmpred,svm,0.8267372166793007,3,FALSE,0.8205519244734931,3,FALSE
GermanCredit,svmsyn,synmc4,svm,Accuracy,parmpred,parm,0.6939768994224855,3,FALSE,0.752,1,TRUE
GermanCredit,svmsyn,synmc4,svm,Specificity,parmpred,parm,0.023169398907103827,3,FALSE,0.41,2,FALSE
GermanCredit,svmsyn,synmc4,svm,F1,parmpred,parm,0.8177491390866771,2,FALSE,0.8351740191677298,1,TRUE
GermanCredit,svmsyn,synmc4,svm,Accuracy,cartpred,cart,0.6620167504187605,4,FALSE,0.71,3,FALSE
GermanCredit,svmsyn,synmc4,svm,Specificity,cartpred,cart,0.8046865364850977,2,FALSE,0.8242857142857143,1,TRUE
GermanCredit,svmsyn,synmc4,svm,F1,cartpred,cart,0.3696318850632583,3,FALSE,0.4774133855664488,4,FALSE
GermanCredit,svmsyn,synmc4,svm,Accuracy,bnpred,bn,0.6947236260588737,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,svmsyn,synmc4,svm,Specificity,bnpred,bn,0.959377664109122,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,svmsyn,synmc4,svm,F1,bnpred,bn,0.13857243299214714,4,FALSE,0.8247093190131327,2,FALSE
GermanCredit,svmsyn,synmc4,svm,Accuracy,svmpred,svm,0.6960019750493762,1,TRUE,0.698,4,FALSE
GermanCredit,svmsyn,synmc4,svm,Specificity,svmpred,svm,0,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,svmsyn,synmc4,svm,F1,svmpred,svm,0.8207553135505001,1,TRUE,0.8205519244734931,3,FALSE
GermanCredit,svmsyn,synmc5,svm,Accuracy,parmpred,parm,0.7090071001775045,1,TRUE,0.752,1,TRUE
GermanCredit,svmsyn,synmc5,svm,Specificity,parmpred,parm,0.033785310734463274,3,FALSE,0.41,2,FALSE
GermanCredit,svmsyn,synmc5,svm,F1,parmpred,parm,0.8276959876465514,1,TRUE,0.8351740191677298,1,TRUE
GermanCredit,svmsyn,synmc5,svm,Accuracy,cartpred,cart,0.6799670991774794,4,FALSE,0.71,3,FALSE
GermanCredit,svmsyn,synmc5,svm,Specificity,cartpred,cart,0.8480547112462006,2,FALSE,0.8242857142857143,1,TRUE
GermanCredit,svmsyn,synmc5,svm,F1,cartpred,cart,0.33359926937350104,3,FALSE,0.4774133855664488,4,FALSE
GermanCredit,svmsyn,synmc5,svm,Accuracy,bnpred,bn,0.7078354972833711,2,FALSE,0.7344461071218723,2,FALSE
GermanCredit,svmsyn,synmc5,svm,Specificity,bnpred,bn,0.99,1,TRUE,0.3683704832188329,3,FALSE
GermanCredit,svmsyn,synmc5,svm,F1,bnpred,bn,0.2597402597402597,4,FALSE,0.8247093190131327,2,FALSE
GermanCredit,svmsyn,synmc5,svm,Accuracy,svmpred,svm,0.7040020250506263,3,FALSE,0.698,4,FALSE
GermanCredit,svmsyn,synmc5,svm,Specificity,svmpred,svm,0,4,FALSE,0.023333333333333334,4,FALSE
GermanCredit,svmsyn,synmc5,svm,F1,svmpred,svm,0.8262917043991912,2,FALSE,0.8205519244734931,3,FALSE
